NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
TRANSPORT OF MATURE TRANSCRIPT TO CYTOPLASM%REACTOME%R-HSA-72202.2	TRANSPORT OF MATURE TRANSCRIPT TO CYTOPLASM%REACTOME%R-HSA-72202.2		63	-0.54961765	-1.792532	0.0	0.005105894	0.763	4418	tags=51%, list=29%, signal=71%	
POSITIVE REGULATION OF CHROMOSOME SEGREGATION%GOBP%GO:0051984	POSITIVE REGULATION OF CHROMOSOME SEGREGATION%GOBP%GO:0051984		22	-0.68318	-1.7916096	0.0	0.005175831	0.766	2375	tags=36%, list=16%, signal=43%	
APC-CDC20 MEDIATED DEGRADATION OF NEK2A%REACTOME DATABASE ID RELEASE 61%179409	APC-CDC20 MEDIATED DEGRADATION OF NEK2A%REACTOME DATABASE ID RELEASE 61%179409		24	-0.6565347	-1.7892859	0.0	0.0053064604	0.776	2105	tags=42%, list=14%, signal=48%	
CELLULAR RESPONSE TO HYPOXIA%GOBP%GO:0071456	CELLULAR RESPONSE TO HYPOXIA%GOBP%GO:0071456		122	-0.47977066	-1.7874906	0.0	0.005432561	0.786	3502	tags=40%, list=23%, signal=52%	
RNA POLYMERASE II TRANSCRIBES SNRNA GENES%REACTOME DATABASE ID RELEASE 61%6807505	RNA POLYMERASE II TRANSCRIBES SNRNA GENES%REACTOME DATABASE ID RELEASE 61%6807505		68	-0.5397584	-1.7873188	0.0	0.005433368	0.786	3409	tags=38%, list=22%, signal=49%	
MITOTIC PROPHASE%REACTOME%R-HSA-68875.3	MITOTIC PROPHASE%REACTOME%R-HSA-68875.3		100	-0.502753	-1.7865477	0.0	0.005461405	0.788	5056	tags=55%, list=33%, signal=82%	
CHEMOKINE RECEPTORS BIND CHEMOKINES%REACTOME DATABASE ID RELEASE 61%380108	CHEMOKINE RECEPTORS BIND CHEMOKINES%REACTOME DATABASE ID RELEASE 61%380108		33	-0.6163669	-1.7864703	0.003125	0.0054554427	0.788	1867	tags=42%, list=12%, signal=48%	
EUKARYOTIC TRANSLATION TERMINATION%REACTOME%R-HSA-72764.4	EUKARYOTIC TRANSLATION TERMINATION%REACTOME%R-HSA-72764.4		89	-0.51514286	-1.7858133	0.0	0.0055061537	0.792	6127	tags=67%, list=40%, signal=112%	
PID_PLK1_PATHWAY%MSIGDB_C2%PID_PLK1_PATHWAY	PID_PLK1_PATHWAY%MSIGDB_C2%PID_PLK1_PATHWAY		43	-0.57047224	-1.782862	0.0	0.0057592643	0.805	3223	tags=49%, list=21%, signal=62%	
MEIOTIC RECOMBINATION%REACTOME DATABASE ID RELEASE 61%912446	MEIOTIC RECOMBINATION%REACTOME DATABASE ID RELEASE 61%912446		54	-0.5632134	-1.7821816	0.0	0.005816372	0.808	5440	tags=70%, list=36%, signal=109%	
L13A-MEDIATED TRANSLATIONAL SILENCING OF CERULOPLASMIN EXPRESSION%REACTOME%R-HSA-156827.3	L13A-MEDIATED TRANSLATIONAL SILENCING OF CERULOPLASMIN EXPRESSION%REACTOME%R-HSA-156827.3		107	-0.50011873	-1.7817209	0.0	0.0058530984	0.809	5862	tags=61%, list=39%, signal=98%	
RNA POLYMERASE II TRANSCRIPTION PRE-INITIATION AND PROMOTER OPENING%REACTOME%R-HSA-73779.2	RNA POLYMERASE II TRANSCRIPTION PRE-INITIATION AND PROMOTER OPENING%REACTOME%R-HSA-73779.2		45	-0.5880022	-1.7805119	0.0	0.0059218057	0.815	2799	tags=40%, list=18%, signal=49%	
CELLULAR RESPONSE TO TUMOR NECROSIS FACTOR%GOBP%GO:0071356	CELLULAR RESPONSE TO TUMOR NECROSIS FACTOR%GOBP%GO:0071356		156	-0.46791264	-1.7801322	0.0	0.0059417067	0.816	2143	tags=35%, list=14%, signal=40%	
PYRIMIDINE NUCLEOTIDE METABOLIC PROCESS%GOBP%GO:0006220	PYRIMIDINE NUCLEOTIDE METABOLIC PROCESS%GOBP%GO:0006220		24	-0.66675746	-1.7791893	0.0	0.005983838	0.819	1546	tags=54%, list=10%, signal=60%	
TRNA AMINOACYLATION%REACTOME%R-HSA-379724.1	TRNA AMINOACYLATION%REACTOME%R-HSA-379724.1		42	-0.5875114	-1.7779939	0.003717472	0.0060396567	0.823	4281	tags=52%, list=28%, signal=73%	
MATURATION OF SSU-RRNA%GOBP%GO:0030490	MATURATION OF SSU-RRNA%GOBP%GO:0030490		46	-0.5776007	-1.7777977	0.0	0.0060521737	0.823	4212	tags=57%, list=28%, signal=78%	
RIBONUCLEOPROTEIN COMPLEX EXPORT FROM NUCLEUS%GOBP%GO:0071426	RIBONUCLEOPROTEIN COMPLEX EXPORT FROM NUCLEUS%GOBP%GO:0071426		103	-0.4996784	-1.7769102	0.0	0.006144955	0.828	4149	tags=45%, list=27%, signal=61%	
SELENOCYSTEINE SYNTHESIS%REACTOME DATABASE ID RELEASE 61%2408557	SELENOCYSTEINE SYNTHESIS%REACTOME DATABASE ID RELEASE 61%2408557		88	-0.5094861	-1.7761538	0.0	0.006200201	0.829	6127	tags=68%, list=40%, signal=114%	
CONDENSATION OF PROPHASE CHROMOSOMES%REACTOME DATABASE ID RELEASE 61%2299718	CONDENSATION OF PROPHASE CHROMOSOMES%REACTOME DATABASE ID RELEASE 61%2299718		43	-0.59491974	-1.7729452	0.0033898305	0.006487339	0.845	5440	tags=72%, list=36%, signal=112%	
FORMATION OF A POOL OF FREE 40S SUBUNITS%REACTOME DATABASE ID RELEASE 61%72689	FORMATION OF A POOL OF FREE 40S SUBUNITS%REACTOME DATABASE ID RELEASE 61%72689		97	-0.50828546	-1.771571	0.0	0.0066167065	0.853	5862	tags=62%, list=39%, signal=100%	
PURINE NUCLEOSIDE MONOPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009127	PURINE NUCLEOSIDE MONOPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009127		43	-0.5828431	-1.7711506	0.0	0.0066541536	0.857	2654	tags=49%, list=17%, signal=59%	
RIBONUCLEOPROTEIN COMPLEX LOCALIZATION%GOBP%GO:0071166	RIBONUCLEOPROTEIN COMPLEX LOCALIZATION%GOBP%GO:0071166		105	-0.49964175	-1.770064	0.0	0.0067700786	0.864	4174	tags=45%, list=27%, signal=61%	
TRANSLATIONAL INITIATION%GOBP%GO:0006413	TRANSLATIONAL INITIATION%GOBP%GO:0006413		116	-0.4984496	-1.7693447	0.0	0.006829411	0.867	5862	tags=61%, list=39%, signal=99%	
SUMOYLATION OF DNA REPLICATION PROTEINS%REACTOME DATABASE ID RELEASE 61%4615885	SUMOYLATION OF DNA REPLICATION PROTEINS%REACTOME DATABASE ID RELEASE 61%4615885		40	-0.5845323	-1.768782	0.0032894737	0.0068792035	0.868	4418	tags=58%, list=29%, signal=81%	
RESPONSE TO TUMOR NECROSIS FACTOR%GOBP%GO:0034612	RESPONSE TO TUMOR NECROSIS FACTOR%GOBP%GO:0034612		170	-0.46167374	-1.7679068	0.0	0.0069374973	0.871	2143	tags=34%, list=14%, signal=39%	
RHO GTPASES ACTIVATE FORMINS%REACTOME%R-HSA-5663220.1	RHO GTPASES ACTIVATE FORMINS%REACTOME%R-HSA-5663220.1		112	-0.50030404	-1.7670674	0.0	0.0069870646	0.872	3428	tags=44%, list=23%, signal=56%	
PROCESSIVE SYNTHESIS ON THE LAGGING STRAND%REACTOME%R-HSA-69183.2	PROCESSIVE SYNTHESIS ON THE LAGGING STRAND%REACTOME%R-HSA-69183.2		15	-0.7487444	-1.7651812	0.0	0.0071526407	0.877	2262	tags=67%, list=15%, signal=78%	
SNRNA TRANSCRIPTION FROM RNA POLYMERASE II PROMOTER%GOBP%GO:0042795	SNRNA TRANSCRIPTION FROM RNA POLYMERASE II PROMOTER%GOBP%GO:0042795		64	-0.53900385	-1.7651522	0.0	0.0071367812	0.877	3409	tags=38%, list=22%, signal=48%	
MRNA DECAY BY 5' TO 3' EXORIBONUCLEASE%REACTOME DATABASE ID RELEASE 61%430039	MRNA DECAY BY 5' TO 3' EXORIBONUCLEASE%REACTOME DATABASE ID RELEASE 61%430039		15	-0.7426436	-1.7649484	0.0	0.00714999	0.877	1221	tags=40%, list=8%, signal=43%	
REGULATION OF RESPONSE TO BIOTIC STIMULUS%GOBP%GO:0002831	REGULATION OF RESPONSE TO BIOTIC STIMULUS%GOBP%GO:0002831		73	-0.5266114	-1.7641852	0.0	0.0072211297	0.881	3351	tags=40%, list=22%, signal=51%	
FANCONI ANEMIA PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%FANCONI ANEMIA PATHWAY	FANCONI ANEMIA PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%FANCONI ANEMIA PATHWAY		44	-0.5844891	-1.7638568	0.0	0.007221114	0.883	2640	tags=45%, list=17%, signal=55%	
TRNA MODIFICATION%GOBP%GO:0006400	TRNA MODIFICATION%GOBP%GO:0006400		52	-0.5603673	-1.7621576	0.0	0.00737166	0.889	5779	tags=77%, list=38%, signal=124%	
RNA POLYMERASE I PROMOTER CLEARANCE%REACTOME DATABASE ID RELEASE 61%73854	RNA POLYMERASE I PROMOTER CLEARANCE%REACTOME DATABASE ID RELEASE 61%73854		80	-0.5109367	-1.7614392	0.0	0.0074183294	0.889	4099	tags=44%, list=27%, signal=60%	
BASE-EXCISION REPAIR%GOBP%GO:0006284	BASE-EXCISION REPAIR%GOBP%GO:0006284		36	-0.61233026	-1.7609404	0.0063492064	0.0074469694	0.892	2262	tags=39%, list=15%, signal=46%	
REGULATION OF PROTEOLYSIS INVOLVED IN CELLULAR PROTEIN CATABOLIC PROCESS%GOBP%GO:1903050	REGULATION OF PROTEOLYSIS INVOLVED IN CELLULAR PROTEIN CATABOLIC PROCESS%GOBP%GO:1903050		194	-0.46219316	-1.7596667	0.0	0.0075579016	0.897	2465	tags=31%, list=16%, signal=36%	
VIRAL MRNA TRANSLATION%REACTOME DATABASE ID RELEASE 61%192823	VIRAL MRNA TRANSLATION%REACTOME DATABASE ID RELEASE 61%192823		85	-0.5086574	-1.7596338	0.0	0.0075445157	0.897	5676	tags=62%, list=37%, signal=99%	
MITOCHONDRIAL FATTY ACID BETA-OXIDATION%REACTOME%R-HSA-77289.5	MITOCHONDRIAL FATTY ACID BETA-OXIDATION%REACTOME%R-HSA-77289.5		32	-0.610444	-1.7596016	0.0	0.0075281146	0.897	4309	tags=56%, list=28%, signal=78%	
MITOCHONDRIAL RNA METABOLIC PROCESS%GOBP%GO:0000959	MITOCHONDRIAL RNA METABOLIC PROCESS%GOBP%GO:0000959		26	-0.64581084	-1.7588365	0.0	0.007575216	0.901	3452	tags=62%, list=23%, signal=79%	
MITOPHAGY%REACTOME%R-HSA-5205647.2	MITOPHAGY%REACTOME%R-HSA-5205647.2		26	-0.64925313	-1.7587097	0.0	0.0075776097	0.902	2679	tags=38%, list=18%, signal=47%	
PHOSPHORYLATION OF THE APC C%REACTOME%R-HSA-176412.2	PHOSPHORYLATION OF THE APC C%REACTOME%R-HSA-176412.2		18	-0.7135513	-1.7578634	0.004950495	0.007633355	0.904	2099	tags=44%, list=14%, signal=52%	
DNA STRAND ELONGATION%GOBP%GO:0022616	DNA STRAND ELONGATION%GOBP%GO:0022616		25	-0.6608412	-1.7539537	0.0026525198	0.008096892	0.916	3017	tags=56%, list=20%, signal=70%	
BIOCARTA_STATHMIN_PATHWAY%MSIGDB_C2%BIOCARTA_STATHMIN_PATHWAY	BIOCARTA_STATHMIN_PATHWAY%MSIGDB_C2%BIOCARTA_STATHMIN_PATHWAY		16	-0.72497386	-1.7521675	0.0	0.0082765585	0.926	1592	tags=50%, list=10%, signal=56%	
COTRANSLATIONAL PROTEIN TARGETING TO MEMBRANE%GOBP%GO:0006613	COTRANSLATIONAL PROTEIN TARGETING TO MEMBRANE%GOBP%GO:0006613		93	-0.5035019	-1.7518294	0.0	0.008324234	0.926	5676	tags=59%, list=37%, signal=94%	
NUCLEOSIDE METABOLIC PROCESS%GOBP%GO:0009116	NUCLEOSIDE METABOLIC PROCESS%GOBP%GO:0009116		71	-0.5211303	-1.7512344	0.0	0.008371873	0.928	1497	tags=25%, list=10%, signal=28%	
FORMATION OF TC-NER PRE-INCISION COMPLEX%REACTOME DATABASE ID RELEASE 61%6781823	FORMATION OF TC-NER PRE-INCISION COMPLEX%REACTOME DATABASE ID RELEASE 61%6781823		52	-0.5470932	-1.7498127	0.0	0.008519216	0.93	4506	tags=52%, list=30%, signal=74%	
DEATH RECEPTOR SIGNALLING%REACTOME DATABASE ID RELEASE 61%73887	DEATH RECEPTOR SIGNALLING%REACTOME DATABASE ID RELEASE 61%73887		47	-0.5768386	-1.7485683	0.0037453184	0.00866802	0.931	2513	tags=28%, list=17%, signal=33%	
REGULATION OF LEUKOCYTE DEGRANULATION%GOBP%GO:0043300	REGULATION OF LEUKOCYTE DEGRANULATION%GOBP%GO:0043300		25	-0.64757836	-1.7482603	0.0057971017	0.008671064	0.932	2241	tags=36%, list=15%, signal=42%	
RIBOSOME ASSEMBLY%GOBP%GO:0042255	RIBOSOME ASSEMBLY%GOBP%GO:0042255		52	-0.56130844	-1.747762	0.0	0.008720975	0.935	3539	tags=38%, list=23%, signal=50%	
APC C:CDC20 MEDIATED DEGRADATION OF CYCLIN B%REACTOME DATABASE ID RELEASE 61%174048	APC C:CDC20 MEDIATED DEGRADATION OF CYCLIN B%REACTOME DATABASE ID RELEASE 61%174048		22	-0.66629815	-1.7466097	0.0026041667	0.0088914335	0.938	2105	tags=41%, list=14%, signal=47%	
HOMOLOGOUS DNA PAIRING AND STRAND EXCHANGE%REACTOME DATABASE ID RELEASE 61%5693579	HOMOLOGOUS DNA PAIRING AND STRAND EXCHANGE%REACTOME DATABASE ID RELEASE 61%5693579		38	-0.5843263	-1.7465715	0.0	0.008878801	0.938	5223	tags=79%, list=34%, signal=120%	
ANTIMICROBIAL HUMORAL IMMUNE RESPONSE MEDIATED BY ANTIMICROBIAL PEPTIDE%GOBP%GO:0061844	ANTIMICROBIAL HUMORAL IMMUNE RESPONSE MEDIATED BY ANTIMICROBIAL PEPTIDE%GOBP%GO:0061844		21	-0.6753159	-1.7460651	0.0	0.00893021	0.939	3127	tags=57%, list=21%, signal=72%	
VIRAL GENE EXPRESSION%GOBP%GO:0019080	VIRAL GENE EXPRESSION%GOBP%GO:0019080		122	-0.48373622	-1.745651	0.0	0.008975737	0.941	5676	tags=57%, list=37%, signal=90%	
B-WICH COMPLEX POSITIVELY REGULATES RRNA EXPRESSION%REACTOME%R-HSA-5250924.2	B-WICH COMPLEX POSITIVELY REGULATES RRNA EXPRESSION%REACTOME%R-HSA-5250924.2		61	-0.54411566	-1.7443972	0.0	0.009100508	0.941	3741	tags=44%, list=25%, signal=58%	
IMMUNOREGULATORY INTERACTIONS BETWEEN A LYMPHOID AND A NON-LYMPHOID CELL%REACTOME%R-HSA-198933.5	IMMUNOREGULATORY INTERACTIONS BETWEEN A LYMPHOID AND A NON-LYMPHOID CELL%REACTOME%R-HSA-198933.5		89	-0.50250924	-1.74402	0.0	0.009145143	0.944	2226	tags=38%, list=15%, signal=44%	
TRNA AMINOACYLATION FOR PROTEIN TRANSLATION%GOBP%GO:0006418	TRNA AMINOACYLATION FOR PROTEIN TRANSLATION%GOBP%GO:0006418		45	-0.56345975	-1.7438962	0.0034246575	0.009135098	0.945	4281	tags=49%, list=28%, signal=68%	
CELLULAR RESPONSE TO DECREASED OXYGEN LEVELS%GOBP%GO:0036294	CELLULAR RESPONSE TO DECREASED OXYGEN LEVELS%GOBP%GO:0036294		125	-0.47131202	-1.7432661	0.0062111802	0.009185689	0.948	2240	tags=27%, list=15%, signal=32%	
MITOTIC METAPHASE PLATE CONGRESSION%GOBP%GO:0007080	MITOTIC METAPHASE PLATE CONGRESSION%GOBP%GO:0007080		40	-0.591406	-1.7424077	0.0032573289	0.009272127	0.95	1932	tags=38%, list=13%, signal=43%	
PURINE RIBONUCLEOSIDE MONOPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009168	PURINE RIBONUCLEOSIDE MONOPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009168		43	-0.5828431	-1.7419609	0.0037593986	0.009310311	0.953	2654	tags=49%, list=17%, signal=59%	
DNA-TEMPLATED TRANSCRIPTION, ELONGATION%GOBP%GO:0006354	DNA-TEMPLATED TRANSCRIPTION, ELONGATION%GOBP%GO:0006354		99	-0.48226887	-1.7413727	0.0	0.009363335	0.954	2997	tags=29%, list=20%, signal=36%	
VIRAL MESSENGER RNA SYNTHESIS%REACTOME DATABASE ID RELEASE 61%168325	VIRAL MESSENGER RNA SYNTHESIS%REACTOME DATABASE ID RELEASE 61%168325		38	-0.5831526	-1.7411327	0.003125	0.009362241	0.954	4418	tags=61%, list=29%, signal=85%	
RNA POLYMERASE I CHAIN ELONGATION%REACTOME DATABASE ID RELEASE 61%73777	RNA POLYMERASE I CHAIN ELONGATION%REACTOME DATABASE ID RELEASE 61%73777		61	-0.549342	-1.7404021	0.0	0.009420972	0.955	3307	tags=43%, list=22%, signal=54%	
HALLMARK_IL6_JAK_STAT3_SIGNALING%MSIGDB_C2%HALLMARK_IL6_JAK_STAT3_SIGNALING	HALLMARK_IL6_JAK_STAT3_SIGNALING%MSIGDB_C2%HALLMARK_IL6_JAK_STAT3_SIGNALING		82	-0.5019304	-1.7399311	0.004901961	0.009442846	0.956	2017	tags=26%, list=13%, signal=29%	
HUMORAL IMMUNE RESPONSE%GOBP%GO:0006959	HUMORAL IMMUNE RESPONSE%GOBP%GO:0006959		90	-0.4995099	-1.7397029	0.004672897	0.009441128	0.956	2394	tags=34%, list=16%, signal=41%	
POSITIVE REGULATION OF IMMUNE EFFECTOR PROCESS%GOBP%GO:0002699	POSITIVE REGULATION OF IMMUNE EFFECTOR PROCESS%GOBP%GO:0002699		95	-0.48735347	-1.7393993	0.0	0.009454497	0.957	2383	tags=35%, list=16%, signal=41%	
MITOCHONDRIAL TRANSMEMBRANE TRANSPORT%GOBP%GO:1990542	MITOCHONDRIAL TRANSMEMBRANE TRANSPORT%GOBP%GO:1990542		24	-0.65365076	-1.7380955	0.008152174	0.009583492	0.961	2011	tags=42%, list=13%, signal=48%	
HIV-1 NEF: NEGATIVE EFFECTOR OF FAS AND TNF-ALPHA%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%HIV-1 NEF: NEGATIVE EFFECTOR OF FAS AND TNF-ALPHA	HIV-1 NEF: NEGATIVE EFFECTOR OF FAS AND TNF-ALPHA%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%HIV-1 NEF: NEGATIVE EFFECTOR OF FAS AND TNF-ALPHA		32	-0.60791177	-1.7359377	0.0031347962	0.009873148	0.962	3179	tags=38%, list=21%, signal=47%	
BIOCARTA_CASPASE_PATHWAY%MSIGDB_C2%BIOCARTA_CASPASE_PATHWAY	BIOCARTA_CASPASE_PATHWAY%MSIGDB_C2%BIOCARTA_CASPASE_PATHWAY		23	-0.6556933	-1.7321827	0.0026595744	0.0103581045	0.969	3017	tags=48%, list=20%, signal=60%	
TP53 REGULATES METABOLIC GENES%REACTOME%R-HSA-5628897.4	TP53 REGULATES METABOLIC GENES%REACTOME%R-HSA-5628897.4		66	-0.5229789	-1.7317631	0.0	0.010396265	0.969	2673	tags=35%, list=18%, signal=42%	
RNA MODIFICATION%GOBP%GO:0009451	RNA MODIFICATION%GOBP%GO:0009451		90	-0.5057387	-1.7317294	0.0	0.010378014	0.969	4212	tags=53%, list=28%, signal=73%	
PACKAGING OF TELOMERE ENDS%REACTOME DATABASE ID RELEASE 61%171306	PACKAGING OF TELOMERE ENDS%REACTOME DATABASE ID RELEASE 61%171306		29	-0.6226295	-1.7314607	0.0028735632	0.010404134	0.97	3136	tags=52%, list=21%, signal=65%	
POSITIVE REGULATION OF LEUKOCYTE MEDIATED CYTOTOXICITY%GOBP%GO:0001912	POSITIVE REGULATION OF LEUKOCYTE MEDIATED CYTOTOXICITY%GOBP%GO:0001912		19	-0.69390184	-1.7307566	0.0072289156	0.010453425	0.975	2383	tags=47%, list=16%, signal=56%	
REGULATION OF IMMUNE EFFECTOR PROCESS%GOBP%GO:0002697	REGULATION OF IMMUNE EFFECTOR PROCESS%GOBP%GO:0002697		191	-0.4495694	-1.7281308	0.0	0.010743081	0.978	2383	tags=31%, list=16%, signal=36%	
LIGAND-DEPENDENT CASPASE ACTIVATION%REACTOME%R-HSA-140534.3	LIGAND-DEPENDENT CASPASE ACTIVATION%REACTOME%R-HSA-140534.3		16	-0.72678053	-1.7278749	0.0025062656	0.010756463	0.978	720	tags=25%, list=5%, signal=26%	
GENERAL TRANSCRIPTION REGULATION%PANTHER PATHWAY%P00023	GENERAL TRANSCRIPTION REGULATION%PANTHER PATHWAY%P00023		27	-0.6426706	-1.7277789	0.0029761905	0.010749476	0.978	2965	tags=41%, list=20%, signal=51%	
DNA MODIFICATION%GOBP%GO:0006304	DNA MODIFICATION%GOBP%GO:0006304		55	-0.5372678	-1.7277094	0.0037453184	0.010736929	0.978	1546	tags=27%, list=10%, signal=30%	
MYD88-INDEPENDENT TOLL-LIKE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0002756	MYD88-INDEPENDENT TOLL-LIKE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0002756		33	-0.614262	-1.7265264	0.0033898305	0.010887913	0.979	3502	tags=45%, list=23%, signal=59%	
MATURATION OF 5.8S RRNA%GOBP%GO:0000460	MATURATION OF 5.8S RRNA%GOBP%GO:0000460		29	-0.62366	-1.7255995	0.006116208	0.011003684	0.979	4476	tags=55%, list=29%, signal=78%	
PEPTIDE CHAIN ELONGATION%REACTOME%R-HSA-156902.2	PEPTIDE CHAIN ELONGATION%REACTOME%R-HSA-156902.2		85	-0.49835926	-1.7251427	0.0	0.011025051	0.979	5676	tags=61%, list=37%, signal=97%	
REGULATION OF INTERFERON-BETA PRODUCTION%GOBP%GO:0032648	REGULATION OF INTERFERON-BETA PRODUCTION%GOBP%GO:0032648		37	-0.5905389	-1.7250042	0.0	0.0110293	0.979	2829	tags=32%, list=19%, signal=40%	
CELLULAR RESPONSE TO VIRUS%GOBP%GO:0098586	CELLULAR RESPONSE TO VIRUS%GOBP%GO:0098586		16	-0.72415394	-1.7247754	0.0025641026	0.011027473	0.98	484	tags=31%, list=3%, signal=32%	
NONSENSE MEDIATED DECAY (NMD) ENHANCED BY THE EXON JUNCTION COMPLEX (EJC)%REACTOME DATABASE ID RELEASE 61%975957	NONSENSE MEDIATED DECAY (NMD) ENHANCED BY THE EXON JUNCTION COMPLEX (EJC)%REACTOME DATABASE ID RELEASE 61%975957		109	-0.47267523	-1.7243693	0.0	0.011071431	0.98	5862	tags=60%, list=39%, signal=96%	
DOUBLE-STRAND BREAK REPAIR VIA HOMOLOGOUS RECOMBINATION%GOBP%GO:0000724	DOUBLE-STRAND BREAK REPAIR VIA HOMOLOGOUS RECOMBINATION%GOBP%GO:0000724		55	-0.53731763	-1.724239	0.0	0.011072844	0.981	5042	tags=58%, list=33%, signal=87%	
RNA POLYMERASE III TRANSCRIPTION INITIATION%REACTOME DATABASE ID RELEASE 61%76046	RNA POLYMERASE III TRANSCRIPTION INITIATION%REACTOME DATABASE ID RELEASE 61%76046		36	-0.58924174	-1.7232889	0.0063492064	0.011180511	0.983	3409	tags=39%, list=22%, signal=50%	
PINK PARKIN MEDIATED MITOPHAGY%REACTOME%R-HSA-5205685.1	PINK PARKIN MEDIATED MITOPHAGY%REACTOME%R-HSA-5205685.1		21	-0.66098225	-1.7219841	0.0027173914	0.0113706235	0.987	2679	tags=38%, list=18%, signal=46%	
DNA DAMAGE RECOGNITION IN GG-NER%REACTOME DATABASE ID RELEASE 61%5696394	DNA DAMAGE RECOGNITION IN GG-NER%REACTOME DATABASE ID RELEASE 61%5696394		38	-0.5818036	-1.7218378	0.0	0.011371109	0.987	4506	tags=63%, list=30%, signal=90%	
NUCLEOTIDE-BINDING DOMAIN, LEUCINE RICH REPEAT CONTAINING RECEPTOR SIGNALING PATHWAY%GOBP%GO:0035872	NUCLEOTIDE-BINDING DOMAIN, LEUCINE RICH REPEAT CONTAINING RECEPTOR SIGNALING PATHWAY%GOBP%GO:0035872		26	-0.65661025	-1.7213881	0.0	0.011406208	0.987	2762	tags=42%, list=18%, signal=52%	
MHC CLASS II ANTIGEN PRESENTATION%REACTOME%R-HSA-2132295.3	MHC CLASS II ANTIGEN PRESENTATION%REACTOME%R-HSA-2132295.3		101	-0.48701435	-1.7211026	0.0	0.011421023	0.987	1192	tags=25%, list=8%, signal=27%	
FC RECEPTOR SIGNALING PATHWAY%GOBP%GO:0038093	FC RECEPTOR SIGNALING PATHWAY%GOBP%GO:0038093		172	-0.45381573	-1.7190813	0.0	0.011676968	0.988	2717	tags=33%, list=18%, signal=39%	
NON-RECOMBINATIONAL REPAIR%GOBP%GO:0000726	NON-RECOMBINATIONAL REPAIR%GOBP%GO:0000726		58	-0.53306943	-1.7166346	0.0	0.01204249	0.989	4302	tags=50%, list=28%, signal=69%	
RRNA MODIFICATION%GOBP%GO:0000154	RRNA MODIFICATION%GOBP%GO:0000154		25	-0.63244265	-1.715842	0.009063444	0.012149118	0.991	4212	tags=68%, list=28%, signal=94%	
SIRT1 NEGATIVELY REGULATES RRNA EXPRESSION%REACTOME%R-HSA-427359.1	SIRT1 NEGATIVELY REGULATES RRNA EXPRESSION%REACTOME%R-HSA-427359.1		39	-0.5828888	-1.7155644	0.0033112583	0.012195977	0.991	3307	tags=46%, list=22%, signal=59%	
CYCLIN A B1 B2 ASSOCIATED EVENTS DURING G2 M TRANSITION%REACTOME DATABASE ID RELEASE 61%69273	CYCLIN A B1 B2 ASSOCIATED EVENTS DURING G2 M TRANSITION%REACTOME DATABASE ID RELEASE 61%69273		25	-0.6334192	-1.7149878	0.0029498525	0.01225118	0.991	2316	tags=36%, list=15%, signal=42%	
APOPTOTIC MITOCHONDRIAL CHANGES%GOBP%GO:0008637	APOPTOTIC MITOCHONDRIAL CHANGES%GOBP%GO:0008637		41	-0.5694238	-1.7145029	0.01010101	0.012272634	0.991	3390	tags=41%, list=22%, signal=53%	
DNA REPLICATION INITIATION%GOBP%GO:0006270	DNA REPLICATION INITIATION%GOBP%GO:0006270		18	-0.6924306	-1.7126673	0.002375297	0.012493115	0.991	2374	tags=61%, list=16%, signal=72%	
RNA POLYMERASE III TRANSCRIPTION INITIATION FROM TYPE 3 PROMOTER%REACTOME%R-HSA-76071.2	RNA POLYMERASE III TRANSCRIPTION INITIATION FROM TYPE 3 PROMOTER%REACTOME%R-HSA-76071.2		28	-0.6252155	-1.7112175	0.0	0.012683849	0.991	3409	tags=39%, list=22%, signal=51%	
MATURATION OF SSU-RRNA FROM TRICISTRONIC RRNA TRANSCRIPT (SSU-RRNA, 5.8S RRNA, LSU-RRNA)%GOBP%GO:0000462	MATURATION OF SSU-RRNA FROM TRICISTRONIC RRNA TRANSCRIPT (SSU-RRNA, 5.8S RRNA, LSU-RRNA)%GOBP%GO:0000462		31	-0.60419655	-1.7108443	0.008450705	0.012717751	0.991	4438	tags=58%, list=29%, signal=82%	
DUAL INCISION IN GG-NER%REACTOME DATABASE ID RELEASE 61%5696400	DUAL INCISION IN GG-NER%REACTOME DATABASE ID RELEASE 61%5696400		41	-0.5751614	-1.7103484	0.0	0.012771564	0.991	4506	tags=61%, list=30%, signal=86%	
