NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
CARTILAGE DEVELOPMENT%GOBP%GO:0051216	CARTILAGE DEVELOPMENT%GOBP%GO:0051216		46	0.6930708	1.7809848	0.0013736264	0.0030870077	0.759	2926	tags=61%, list=19%, signal=75%	
POSITIVE REGULATION OF GLUCOSE TRANSPORT%GOBP%GO:0010828	POSITIVE REGULATION OF GLUCOSE TRANSPORT%GOBP%GO:0010828		25	0.76172954	1.780878	0.0	0.0030851706	0.76	1898	tags=44%, list=12%, signal=50%	
METANEPHRIC NEPHRON DEVELOPMENT%GOBP%GO:0072210	METANEPHRIC NEPHRON DEVELOPMENT%GOBP%GO:0072210		16	0.8447798	1.7806405	0.0	0.0030856798	0.76	1464	tags=69%, list=10%, signal=76%	
CELL-CELL SIGNALING INVOLVED IN CARDIAC CONDUCTION%GOBP%GO:0086019	CELL-CELL SIGNALING INVOLVED IN CARDIAC CONDUCTION%GOBP%GO:0086019		21	0.7966461	1.7803807	0.0	0.0030862214	0.761	2089	tags=57%, list=14%, signal=66%	
OVULATION CYCLE%GOBP%GO:0042698	OVULATION CYCLE%GOBP%GO:0042698		24	0.7738526	1.7799932	0.0	0.0031003796	0.763	1251	tags=38%, list=8%, signal=41%	
CELLULAR RESPONSE TO TRANSFORMING GROWTH FACTOR BETA STIMULUS%GOBP%GO:0071560	CELLULAR RESPONSE TO TRANSFORMING GROWTH FACTOR BETA STIMULUS%GOBP%GO:0071560		99	0.62762135	1.7789592	0.0	0.0031483145	0.769	2520	tags=44%, list=17%, signal=53%	
REGULATION OF SYSTEMIC ARTERIAL BLOOD PRESSURE%GOBP%GO:0003073	REGULATION OF SYSTEMIC ARTERIAL BLOOD PRESSURE%GOBP%GO:0003073		46	0.68827266	1.7787919	0.0027816412	0.0031531854	0.77	1611	tags=30%, list=11%, signal=34%	
SYNDECAN-2-MEDIATED SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SYNDECAN-2-MEDIATED SIGNALING EVENTS	SYNDECAN-2-MEDIATED SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SYNDECAN-2-MEDIATED SIGNALING EVENTS		31	0.74595004	1.7784301	0.0	0.0031623687	0.77	1651	tags=42%, list=11%, signal=47%	
PID_SYNDECAN_2_PATHWAY%MSIGDB_C2%PID_SYNDECAN_2_PATHWAY	PID_SYNDECAN_2_PATHWAY%MSIGDB_C2%PID_SYNDECAN_2_PATHWAY		29	0.7529622	1.7772126	0.0	0.0032434892	0.776	1651	tags=41%, list=11%, signal=46%	
REGULATION OF BONE MINERALIZATION%GOBP%GO:0030500	REGULATION OF BONE MINERALIZATION%GOBP%GO:0030500		46	0.68212456	1.7754347	0.0	0.0033396196	0.789	1706	tags=39%, list=11%, signal=44%	
POSITIVE REGULATION OF CELL DEVELOPMENT%GOBP%GO:0010720	POSITIVE REGULATION OF CELL DEVELOPMENT%GOBP%GO:0010720		188	0.58746105	1.772482	0.0	0.0035114721	0.805	2934	tags=39%, list=19%, signal=48%	
WNT%NETPATH%WNT	WNT%NETPATH%WNT		110	0.6127658	1.7701598	0.0	0.0036709355	0.817	2533	tags=37%, list=17%, signal=44%	
BMP RECEPTOR SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%BMP RECEPTOR SIGNALING	BMP RECEPTOR SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%BMP RECEPTOR SIGNALING		39	0.713388	1.7699509	0.0	0.0036742177	0.817	2755	tags=56%, list=18%, signal=69%	
REGULATION OF LIPASE ACTIVITY%GOBP%GO:0060191	REGULATION OF LIPASE ACTIVITY%GOBP%GO:0060191		62	0.65754473	1.7698556	0.0	0.003670778	0.817	1963	tags=37%, list=13%, signal=42%	
REGULATION OF CARDIAC MUSCLE TISSUE DEVELOPMENT%GOBP%GO:0055024	REGULATION OF CARDIAC MUSCLE TISSUE DEVELOPMENT%GOBP%GO:0055024		30	0.75174457	1.7692158	0.001510574	0.0037092925	0.823	1832	tags=47%, list=12%, signal=53%	
POSITIVE REGULATION OF STRESS FIBER ASSEMBLY%GOBP%GO:0051496	POSITIVE REGULATION OF STRESS FIBER ASSEMBLY%GOBP%GO:0051496		30	0.73079395	1.7687272	0.0	0.0037301588	0.823	1259	tags=37%, list=8%, signal=40%	
FACE DEVELOPMENT%GOBP%GO:0060324	FACE DEVELOPMENT%GOBP%GO:0060324		18	0.80387795	1.7671144	0.0016722408	0.0038166398	0.833	1642	tags=50%, list=11%, signal=56%	
POSITIVE REGULATION OF TRANSFORMING GROWTH FACTOR BETA RECEPTOR SIGNALING PATHWAY%GOBP%GO:0030511	POSITIVE REGULATION OF TRANSFORMING GROWTH FACTOR BETA RECEPTOR SIGNALING PATHWAY%GOBP%GO:0030511		18	0.8258237	1.7666837	0.0	0.003839188	0.838	628	tags=17%, list=4%, signal=17%	
CELL-SUBSTRATE JUNCTION ASSEMBLY%GOBP%GO:0007044	CELL-SUBSTRATE JUNCTION ASSEMBLY%GOBP%GO:0007044		26	0.7611627	1.7665364	0.00155521	0.003837602	0.838	2183	tags=46%, list=14%, signal=54%	
EPITHELIUM MIGRATION%GOBP%GO:0090132	EPITHELIUM MIGRATION%GOBP%GO:0090132		56	0.67212206	1.7658995	0.0026281208	0.0038644122	0.843	2443	tags=45%, list=16%, signal=53%	
LUNG DEVELOPMENT%GOBP%GO:0030324	LUNG DEVELOPMENT%GOBP%GO:0030324		32	0.7314404	1.765179	0.0	0.0039236024	0.849	1895	tags=47%, list=12%, signal=53%	
URETERIC BUD MORPHOGENESIS%GOBP%GO:0060675	URETERIC BUD MORPHOGENESIS%GOBP%GO:0060675		17	0.80953014	1.7649028	0.0017064846	0.003941344	0.854	1394	tags=47%, list=9%, signal=52%	
EPITHELIAL CELL MIGRATION%GOBP%GO:0010631	EPITHELIAL CELL MIGRATION%GOBP%GO:0010631		55	0.6731149	1.7647326	0.0	0.003943824	0.854	2443	tags=45%, list=16%, signal=54%	
CELLULAR RESPONSE TO ACID CHEMICAL%GOBP%GO:0071229	CELLULAR RESPONSE TO ACID CHEMICAL%GOBP%GO:0071229		73	0.6369098	1.7634978	0.0012870013	0.004062812	0.862	2481	tags=41%, list=16%, signal=49%	
CELL-EXTRACELLULAR MATRIX INTERACTIONS%REACTOME DATABASE ID RELEASE 61%446353	CELL-EXTRACELLULAR MATRIX INTERACTIONS%REACTOME DATABASE ID RELEASE 61%446353		15	0.8281254	1.7633282	0.0034904014	0.004060668	0.862	1610	tags=53%, list=11%, signal=60%	
SYNDECAN INTERACTIONS%REACTOME DATABASE ID RELEASE 61%3000170	SYNDECAN INTERACTIONS%REACTOME DATABASE ID RELEASE 61%3000170		20	0.7828895	1.76272	0.0033112583	0.00409061	0.866	1469	tags=55%, list=10%, signal=61%	
PID_FGF_PATHWAY%MSIGDB_C2%PID_FGF_PATHWAY	PID_FGF_PATHWAY%MSIGDB_C2%PID_FGF_PATHWAY		49	0.67884916	1.761784	0.0013642565	0.0041547124	0.869	2928	tags=59%, list=19%, signal=73%	
REGULATION OF NEURON PROJECTION DEVELOPMENT%GOBP%GO:0010975	REGULATION OF NEURON PROJECTION DEVELOPMENT%GOBP%GO:0010975		187	0.5824927	1.760886	0.0	0.004229216	0.877	2313	tags=35%, list=15%, signal=40%	
CELL JUNCTION ORGANIZATION%REACTOME%R-HSA-446728.1	CELL JUNCTION ORGANIZATION%REACTOME%R-HSA-446728.1		71	0.6517986	1.7606393	0.0	0.0042308783	0.878	2722	tags=45%, list=18%, signal=55%	
PID_INTEGRIN2_PATHWAY%MSIGDB_C2%PID_INTEGRIN2_PATHWAY	PID_INTEGRIN2_PATHWAY%MSIGDB_C2%PID_INTEGRIN2_PATHWAY		23	0.77911186	1.7602674	0.0	0.0042474233	0.879	957	tags=30%, list=6%, signal=32%	
CANONICAL WNT SIGNALING PATHWAY%GOBP%GO:0060070	CANONICAL WNT SIGNALING PATHWAY%GOBP%GO:0060070		57	0.66219527	1.7602066	0.0	0.0042427364	0.879	2277	tags=40%, list=15%, signal=47%	
PID_ENDOTHELIN_PATHWAY%MSIGDB_C2%PID_ENDOTHELIN_PATHWAY	PID_ENDOTHELIN_PATHWAY%MSIGDB_C2%PID_ENDOTHELIN_PATHWAY		61	0.65726644	1.7596605	0.0	0.0042802948	0.882	2407	tags=38%, list=16%, signal=45%	
POSITIVE REGULATION OF LIPID METABOLIC PROCESS%GOBP%GO:0045834	POSITIVE REGULATION OF LIPID METABOLIC PROCESS%GOBP%GO:0045834		87	0.62569624	1.7596245	0.0	0.0042755217	0.882	1568	tags=31%, list=10%, signal=34%	
NEGATIVE REGULATION OF NERVOUS SYSTEM DEVELOPMENT%GOBP%GO:0051961	NEGATIVE REGULATION OF NERVOUS SYSTEM DEVELOPMENT%GOBP%GO:0051961		97	0.6197787	1.7595937	0.0	0.004266559	0.882	2462	tags=41%, list=16%, signal=49%	
MULTICELLULAR ORGANISMAL SIGNALING%GOBP%GO:0035637	MULTICELLULAR ORGANISMAL SIGNALING%GOBP%GO:0035637		90	0.62513715	1.7592442	0.0	0.004284859	0.882	2791	tags=38%, list=18%, signal=46%	
EMBRYONIC LIMB MORPHOGENESIS%GOBP%GO:0030326	EMBRYONIC LIMB MORPHOGENESIS%GOBP%GO:0030326		30	0.7513274	1.7576938	0.0014749262	0.0044198986	0.887	2052	tags=47%, list=14%, signal=54%	
AORTA DEVELOPMENT%GOBP%GO:0035904	AORTA DEVELOPMENT%GOBP%GO:0035904		17	0.819433	1.7566295	0.0	0.0044937627	0.894	1836	tags=71%, list=12%, signal=80%	
RESPONSE TO FATTY ACID%GOBP%GO:0070542	RESPONSE TO FATTY ACID%GOBP%GO:0070542		21	0.7772706	1.7564187	0.0032467532	0.0044990154	0.896	1735	tags=48%, list=11%, signal=54%	
CYCLIC NUCLEOTIDE METABOLIC PROCESS%GOBP%GO:0009187	CYCLIC NUCLEOTIDE METABOLIC PROCESS%GOBP%GO:0009187		36	0.71243894	1.7558314	0.0	0.0045311134	0.898	2503	tags=58%, list=16%, signal=70%	
CARDIAC MUSCLE CELL ACTION POTENTIAL INVOLVED IN CONTRACTION%GOBP%GO:0086002	CARDIAC MUSCLE CELL ACTION POTENTIAL INVOLVED IN CONTRACTION%GOBP%GO:0086002		28	0.73615533	1.7555786	0.0	0.0045484016	0.901	2089	tags=39%, list=14%, signal=45%	
REGULATION OF LIPID KINASE ACTIVITY%GOBP%GO:0043550	REGULATION OF LIPID KINASE ACTIVITY%GOBP%GO:0043550		33	0.7322128	1.7554278	0.0014556041	0.0045512347	0.901	1394	tags=39%, list=9%, signal=43%	
REGULATION OF ACTIN CYTOSKELETON ORGANIZATION%GOBP%GO:0032956	REGULATION OF ACTIN CYTOSKELETON ORGANIZATION%GOBP%GO:0032956		184	0.58844393	1.755125	0.0	0.004556192	0.901	2038	tags=27%, list=13%, signal=30%	
POSITIVE REGULATION OF RAS PROTEIN SIGNAL TRANSDUCTION%GOBP%GO:0046579	POSITIVE REGULATION OF RAS PROTEIN SIGNAL TRANSDUCTION%GOBP%GO:0046579		29	0.73916095	1.7541534	0.0030534351	0.00464492	0.906	1148	tags=31%, list=8%, signal=34%	
ENDOTHELINS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ENDOTHELINS	ENDOTHELINS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ENDOTHELINS		61	0.6572662	1.7526664	0.001321004	0.004784619	0.915	2407	tags=38%, list=16%, signal=45%	
RESPONSE TO MONOSACCHARIDE%GOBP%GO:0034284	RESPONSE TO MONOSACCHARIDE%GOBP%GO:0034284		36	0.7104877	1.7523212	0.0	0.004797092	0.916	1176	tags=25%, list=8%, signal=27%	
ENDOTHELIAL CELL PROLIFERATION%GOBP%GO:0001935	ENDOTHELIAL CELL PROLIFERATION%GOBP%GO:0001935		16	0.8144236	1.7522243	0.0	0.004791151	0.917	1464	tags=50%, list=10%, signal=55%	
NEGATIVE REGULATION OF CELL JUNCTION ASSEMBLY%GOBP%GO:1901889	NEGATIVE REGULATION OF CELL JUNCTION ASSEMBLY%GOBP%GO:1901889		18	0.8059745	1.7501822	0.0	0.0049781306	0.924	1449	tags=44%, list=10%, signal=49%	
REGULATION OF EPITHELIAL CELL APOPTOTIC PROCESS%GOBP%GO:1904035	REGULATION OF EPITHELIAL CELL APOPTOTIC PROCESS%GOBP%GO:1904035		34	0.7156353	1.7499558	0.0	0.004992086	0.924	1510	tags=38%, list=10%, signal=42%	
REGULATION OF KIDNEY DEVELOPMENT%GOBP%GO:0090183	REGULATION OF KIDNEY DEVELOPMENT%GOBP%GO:0090183		32	0.71340066	1.7499468	0.0044776117	0.004979668	0.924	1895	tags=47%, list=12%, signal=53%	
REGULATION OF CATENIN IMPORT INTO NUCLEUS%GOBP%GO:0035412	REGULATION OF CATENIN IMPORT INTO NUCLEUS%GOBP%GO:0035412		18	0.79881686	1.7498546	0.0	0.0049753366	0.925	1423	tags=44%, list=9%, signal=49%	
NEURAL TUBE DEVELOPMENT%GOBP%GO:0021915	NEURAL TUBE DEVELOPMENT%GOBP%GO:0021915		45	0.6737515	1.7496117	0.0028288544	0.0049891393	0.928	1836	tags=31%, list=12%, signal=35%	
MESONEPHRIC TUBULE MORPHOGENESIS%GOBP%GO:0072171	MESONEPHRIC TUBULE MORPHOGENESIS%GOBP%GO:0072171		18	0.81438255	1.7494729	0.0	0.0049889116	0.928	1394	tags=50%, list=9%, signal=55%	
FOREBRAIN GENERATION OF NEURONS%GOBP%GO:0021872	FOREBRAIN GENERATION OF NEURONS%GOBP%GO:0021872		19	0.80113006	1.7482704	0.0	0.0050504627	0.93	2487	tags=58%, list=16%, signal=69%	
APOPTOTIC CELL CLEARANCE%GOBP%GO:0043277	APOPTOTIC CELL CLEARANCE%GOBP%GO:0043277		15	0.8417512	1.7478251	0.0017241379	0.0050758757	0.931	426	tags=27%, list=3%, signal=27%	
BLOOD VESSEL ENDOTHELIAL CELL MIGRATION%GOBP%GO:0043534	BLOOD VESSEL ENDOTHELIAL CELL MIGRATION%GOBP%GO:0043534		17	0.799	1.7473963	0.0	0.00509328	0.932	2246	tags=71%, list=15%, signal=83%	
REGULATION OF WOUND HEALING%GOBP%GO:0061041	REGULATION OF WOUND HEALING%GOBP%GO:0061041		81	0.6298752	1.747183	0.0	0.005098746	0.932	1606	tags=31%, list=11%, signal=34%	
CLASS B 2 (SECRETIN FAMILY RECEPTORS)%REACTOME%R-HSA-373080.2	CLASS B 2 (SECRETIN FAMILY RECEPTORS)%REACTOME%R-HSA-373080.2		53	0.67174107	1.7464957	0.0	0.0051575694	0.934	2196	tags=47%, list=14%, signal=55%	
HEAD MORPHOGENESIS%GOBP%GO:0060323	HEAD MORPHOGENESIS%GOBP%GO:0060323		17	0.79865086	1.7463045	0.0016233766	0.0051568863	0.934	1642	tags=47%, list=11%, signal=53%	
REGULATION OF NITRIC OXIDE BIOSYNTHETIC PROCESS%GOBP%GO:0045428	REGULATION OF NITRIC OXIDE BIOSYNTHETIC PROCESS%GOBP%GO:0045428		30	0.73134893	1.7461859	0.004601227	0.0051522222	0.934	1674	tags=30%, list=11%, signal=34%	
RENAL TUBULE DEVELOPMENT%GOBP%GO:0061326	RENAL TUBULE DEVELOPMENT%GOBP%GO:0061326		29	0.7335406	1.7456429	0.0	0.0051949746	0.938	1833	tags=52%, list=12%, signal=59%	
REGULATION OF ENDOCRINE PROCESS%GOBP%GO:0044060	REGULATION OF ENDOCRINE PROCESS%GOBP%GO:0044060		18	0.7956555	1.7455888	0.0079113925	0.00518435	0.938	597	tags=33%, list=4%, signal=35%	
REGULATION OF GASTRULATION%GOBP%GO:0010470	REGULATION OF GASTRULATION%GOBP%GO:0010470		25	0.75971	1.7452656	0.0	0.0052011395	0.94	1271	tags=40%, list=8%, signal=44%	
REGULATION OF HEART MORPHOGENESIS%GOBP%GO:2000826	REGULATION OF HEART MORPHOGENESIS%GOBP%GO:2000826		20	0.7772235	1.7452614	0.0	0.0051886365	0.94	1836	tags=65%, list=12%, signal=74%	
HS-GAG DEGRADATION%REACTOME DATABASE ID RELEASE 61%2024096	HS-GAG DEGRADATION%REACTOME DATABASE ID RELEASE 61%2024096		20	0.7743747	1.7447554	0.0	0.0052405354	0.942	356	tags=25%, list=2%, signal=26%	
REGULATION OF ACTIN FILAMENT BUNDLE ASSEMBLY%GOBP%GO:0032231	REGULATION OF ACTIN FILAMENT BUNDLE ASSEMBLY%GOBP%GO:0032231		57	0.65314883	1.7443701	0.0	0.0052551655	0.942	1498	tags=30%, list=10%, signal=33%	
RESPONSE TO GLUCOSE%GOBP%GO:0009749	RESPONSE TO GLUCOSE%GOBP%GO:0009749		34	0.7190855	1.7440839	0.0014184397	0.0052716727	0.942	1176	tags=26%, list=8%, signal=29%	
POSITIVE REGULATION OF BMP SIGNALING PATHWAY%GOBP%GO:0030513	POSITIVE REGULATION OF BMP SIGNALING PATHWAY%GOBP%GO:0030513		20	0.77971655	1.7420282	0.0	0.005456494	0.946	1832	tags=50%, list=12%, signal=57%	
POSITIVE REGULATION OF CELL MORPHOGENESIS INVOLVED IN DIFFERENTIATION%GOBP%GO:0010770	POSITIVE REGULATION OF CELL MORPHOGENESIS INVOLVED IN DIFFERENTIATION%GOBP%GO:0010770		65	0.6396923	1.7417735	0.0	0.005478162	0.946	2192	tags=38%, list=14%, signal=45%	
ADHERENS JUNCTION ASSEMBLY%GOBP%GO:0034333	ADHERENS JUNCTION ASSEMBLY%GOBP%GO:0034333		23	0.77050626	1.7415603	0.0015408321	0.00549404	0.947	1766	tags=52%, list=12%, signal=59%	
REGULATION OF SYSTEMIC ARTERIAL BLOOD PRESSURE MEDIATED BY A CHEMICAL SIGNAL%GOBP%GO:0003044	REGULATION OF SYSTEMIC ARTERIAL BLOOD PRESSURE MEDIATED BY A CHEMICAL SIGNAL%GOBP%GO:0003044		30	0.717965	1.7415084	0.0015174507	0.005484892	0.947	1933	tags=40%, list=13%, signal=46%	
CARDIAC MUSCLE CELL CONTRACTION%GOBP%GO:0086003	CARDIAC MUSCLE CELL CONTRACTION%GOBP%GO:0086003		29	0.7327201	1.7410991	0.0015432099	0.005517871	0.949	2089	tags=38%, list=14%, signal=44%	
ALPHA9 BETA1 INTEGRIN SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ALPHA9 BETA1 INTEGRIN SIGNALING EVENTS	ALPHA9 BETA1 INTEGRIN SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ALPHA9 BETA1 INTEGRIN SIGNALING EVENTS		21	0.7926717	1.7389996	0.0015625	0.005716901	0.951	1469	tags=57%, list=10%, signal=63%	
REGULATION OF ACTOMYOSIN STRUCTURE ORGANIZATION%GOBP%GO:0110020	REGULATION OF ACTOMYOSIN STRUCTURE ORGANIZATION%GOBP%GO:0110020		54	0.6604388	1.7388576	0.0	0.005714912	0.951	1449	tags=30%, list=10%, signal=33%	
REGULATION OF RESPONSE TO WOUNDING%GOBP%GO:1903034	REGULATION OF RESPONSE TO WOUNDING%GOBP%GO:1903034		90	0.6129911	1.7386404	0.0	0.005739536	0.951	1606	tags=29%, list=11%, signal=32%	
TRABECULA MORPHOGENESIS%GOBP%GO:0061383	TRABECULA MORPHOGENESIS%GOBP%GO:0061383		20	0.7778231	1.7382113	0.0032573289	0.0057888567	0.951	1836	tags=60%, list=12%, signal=68%	
PID_THROMBIN_PAR1_PATHWAY%MSIGDB_C2%PID_THROMBIN_PAR1_PATHWAY	PID_THROMBIN_PAR1_PATHWAY%MSIGDB_C2%PID_THROMBIN_PAR1_PATHWAY		41	0.6846141	1.7380116	0.0014450867	0.005794366	0.953	2407	tags=44%, list=16%, signal=52%	
ACTION POTENTIAL%GOBP%GO:0001508	ACTION POTENTIAL%GOBP%GO:0001508		68	0.63573503	1.7372437	0.0	0.0058639855	0.957	2739	tags=40%, list=18%, signal=48%	
ATRIOVENTRICULAR VALVE MORPHOGENESIS%GOBP%GO:0003181	ATRIOVENTRICULAR VALVE MORPHOGENESIS%GOBP%GO:0003181		16	0.81592035	1.7368171	0.0016393443	0.0059220027	0.959	1836	tags=63%, list=12%, signal=71%	
MEMBRANE DEPOLARIZATION DURING ACTION POTENTIAL%GOBP%GO:0086010	MEMBRANE DEPOLARIZATION DURING ACTION POTENTIAL%GOBP%GO:0086010		34	0.7196271	1.7362504	0.0	0.0059740846	0.961	2622	tags=47%, list=17%, signal=57%	
ENDOCRINE PROCESS%GOBP%GO:0050886	ENDOCRINE PROCESS%GOBP%GO:0050886		27	0.7335725	1.7360525	0.0	0.0059696706	0.961	2052	tags=41%, list=14%, signal=47%	
SMOOTH MUSCLE CONTRACTION%GOBP%GO:0006939	SMOOTH MUSCLE CONTRACTION%GOBP%GO:0006939		21	0.776615	1.736004	0.0062992126	0.005963434	0.961	2634	tags=57%, list=17%, signal=69%	
EMBRYONIC SKELETAL SYSTEM MORPHOGENESIS%GOBP%GO:0048704	EMBRYONIC SKELETAL SYSTEM MORPHOGENESIS%GOBP%GO:0048704		26	0.75023025	1.7346444	0.0014880953	0.00612335	0.967	1259	tags=46%, list=8%, signal=50%	
BODY MORPHOGENESIS%GOBP%GO:0010171	BODY MORPHOGENESIS%GOBP%GO:0010171		21	0.78859556	1.7340918	0.0	0.0061613913	0.967	1681	tags=48%, list=11%, signal=53%	
BONE MINERALIZATION%GOBP%GO:0030282	BONE MINERALIZATION%GOBP%GO:0030282		16	0.8051701	1.7339051	0.0	0.0061676675	0.967	702	tags=31%, list=5%, signal=33%	
NEGATIVE REGULATION OF ENDOTHELIAL CELL APOPTOTIC PROCESS%GOBP%GO:2000352	NEGATIVE REGULATION OF ENDOTHELIAL CELL APOPTOTIC PROCESS%GOBP%GO:2000352		17	0.80717707	1.7326969	0.0	0.006298333	0.967	1504	tags=47%, list=10%, signal=52%	
RESPONSE TO HEXOSE%GOBP%GO:0009746	RESPONSE TO HEXOSE%GOBP%GO:0009746		36	0.7104877	1.7322829	0.0014771048	0.006315387	0.968	1176	tags=25%, list=8%, signal=27%	
CARDIAC CONDUCTION%GOBP%GO:0061337	CARDIAC CONDUCTION%GOBP%GO:0061337		72	0.6384273	1.7319863	0.0	0.0063488744	0.97	2791	tags=38%, list=18%, signal=46%	
REGULATION OF PHOSPHOLIPASE C ACTIVITY%GOBP%GO:1900274	REGULATION OF PHOSPHOLIPASE C ACTIVITY%GOBP%GO:1900274		29	0.72833025	1.7314391	0.0015151515	0.0063732346	0.97	1870	tags=41%, list=12%, signal=47%	
TERPENOID METABOLIC PROCESS%GOBP%GO:0006721	TERPENOID METABOLIC PROCESS%GOBP%GO:0006721		56	0.66198194	1.7311836	0.0013351135	0.006397406	0.97	969	tags=25%, list=6%, signal=27%	
PAR1-MEDIATED THROMBIN SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%PAR1-MEDIATED THROMBIN SIGNALING EVENTS	PAR1-MEDIATED THROMBIN SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%PAR1-MEDIATED THROMBIN SIGNALING EVENTS		41	0.684614	1.7309161	0.001459854	0.0064269095	0.97	2407	tags=44%, list=16%, signal=52%	
PROTEIN O-LINKED GLYCOSYLATION%GOBP%GO:0006493	PROTEIN O-LINKED GLYCOSYLATION%GOBP%GO:0006493		75	0.6258093	1.7307594	0.0	0.0064453133	0.97	2194	tags=31%, list=14%, signal=36%	
DEVELOPMENT OF PRIMARY SEXUAL CHARACTERISTICS%GOBP%GO:0045137	DEVELOPMENT OF PRIMARY SEXUAL CHARACTERISTICS%GOBP%GO:0045137		56	0.64412487	1.7299465	0.0	0.0065092724	0.971	1211	tags=23%, list=8%, signal=25%	
LAMELLIPODIUM ORGANIZATION%GOBP%GO:0097581	LAMELLIPODIUM ORGANIZATION%GOBP%GO:0097581		23	0.7562366	1.7290449	0.001506024	0.006616766	0.971	1738	tags=35%, list=11%, signal=39%	
FOREBRAIN NEURON DIFFERENTIATION%GOBP%GO:0021879	FOREBRAIN NEURON DIFFERENTIATION%GOBP%GO:0021879		16	0.8139962	1.7288302	0.0033670033	0.0066366093	0.973	2487	tags=63%, list=16%, signal=75%	
FEMALE SEX DIFFERENTIATION%GOBP%GO:0046660	FEMALE SEX DIFFERENTIATION%GOBP%GO:0046660		29	0.7270781	1.7286283	0.0	0.0066380934	0.973	1552	tags=38%, list=10%, signal=42%	
PLATELET-DERIVED GROWTH FACTOR RECEPTOR SIGNALING PATHWAY%GOBP%GO:0048008	PLATELET-DERIVED GROWTH FACTOR RECEPTOR SIGNALING PATHWAY%GOBP%GO:0048008		16	0.81459016	1.7280287	0.0	0.0067118853	0.974	1903	tags=63%, list=13%, signal=71%	
REGULATION OF PHOSPHATASE ACTIVITY%GOBP%GO:0010921	REGULATION OF PHOSPHATASE ACTIVITY%GOBP%GO:0010921		71	0.6265646	1.7278628	0.0026560426	0.006722311	0.975	1447	tags=25%, list=10%, signal=28%	
HALLMARK_WNT_BETA_CATENIN_SIGNALING%MSIGDB_C2%HALLMARK_WNT_BETA_CATENIN_SIGNALING	HALLMARK_WNT_BETA_CATENIN_SIGNALING%MSIGDB_C2%HALLMARK_WNT_BETA_CATENIN_SIGNALING		39	0.6862519	1.7278299	0.0	0.006707406	0.975	2936	tags=46%, list=19%, signal=57%	
INTEGRIN-MEDIATED SIGNALING PATHWAY%GOBP%GO:0007229	INTEGRIN-MEDIATED SIGNALING PATHWAY%GOBP%GO:0007229		53	0.6617255	1.7277533	0.0	0.00670162	0.976	1745	tags=38%, list=11%, signal=42%	
LAMELLIPODIUM ASSEMBLY%GOBP%GO:0030032	LAMELLIPODIUM ASSEMBLY%GOBP%GO:0030032		20	0.7912025	1.7276603	0.0015432099	0.0066993074	0.976	1738	tags=40%, list=11%, signal=45%	
NEGATIVE REGULATION OF RESPONSE TO WOUNDING%GOBP%GO:1903035	NEGATIVE REGULATION OF RESPONSE TO WOUNDING%GOBP%GO:1903035		43	0.68468904	1.7269343	0.0041436465	0.006756294	0.977	1464	tags=35%, list=10%, signal=38%	
PID_FRA_PATHWAY%MSIGDB_C2%PID_FRA_PATHWAY	PID_FRA_PATHWAY%MSIGDB_C2%PID_FRA_PATHWAY		35	0.7027182	1.7266625	0.0	0.0067645977	0.978	2117	tags=40%, list=14%, signal=46%	
REGULATION OF BLOOD COAGULATION%GOBP%GO:0030193	REGULATION OF BLOOD COAGULATION%GOBP%GO:0030193		55	0.65349776	1.7265326	0.0013513514	0.0067586084	0.978	1510	tags=36%, list=10%, signal=40%	
ATRIOVENTRICULAR VALVE DEVELOPMENT%GOBP%GO:0003171	ATRIOVENTRICULAR VALVE DEVELOPMENT%GOBP%GO:0003171		17	0.8088555	1.726237	0.0015600624	0.0067811743	0.978	1836	tags=59%, list=12%, signal=67%	
ENDOTHELIAL CELL MIGRATION%GOBP%GO:0043542	ENDOTHELIAL CELL MIGRATION%GOBP%GO:0043542		42	0.68218285	1.7260295	0.0	0.0068018367	0.978	2443	tags=50%, list=16%, signal=59%	
CIRCULATORY SYSTEM PROCESS%GOBP%GO:0003013	CIRCULATORY SYSTEM PROCESS%GOBP%GO:0003013		189	0.57373035	1.7259988	0.0	0.0067870184	0.978	2190	tags=34%, list=14%, signal=39%	
REGULATION OF EMBRYONIC DEVELOPMENT%GOBP%GO:0045995	REGULATION OF EMBRYONIC DEVELOPMENT%GOBP%GO:0045995		57	0.65177643	1.7243192	0.0	0.00699645	0.983	2520	tags=40%, list=17%, signal=48%	
