GO.ID	Description	p.Val	FDR	Phenotype	Genes
GO:0090199	regulation of release of cytochrome c from mitochondria	0.0013561266577544046	0.0013561266577544046	+1	TP53,AKT1,HGF
GO:0071772	response to BMP	0.0013564638024847636	0.0013564638024847636	+1	NOTCH1,SOX9,SMAD4,USP9X,ACVR2A,SMAD2
GO:0071773	cellular response to BMP stimulus	0.0013564638024847636	0.0013564638024847636	+1	NOTCH1,SOX9,SMAD4,USP9X,ACVR2A,SMAD2
GO:0045667	regulation of osteoblast differentiation	0.001368404236703727	0.001368404236703727	+1	NOTCH1,SOX9,HGF,FGFR2,ACVR2A
GO:0033135	regulation of peptidyl-serine phosphorylation	0.001373561288618498	0.001373561288618498	+1	PTEN,EGFR,AKT1,BRAF
GO:0061311	cell surface receptor signaling pathway involved in heart development	0.0013740063782418529	0.0013740063782418529	+1	NOTCH1,CTNNB1
GO:0072079	nephron tubule formation	0.0013740063782418529	0.0013740063782418529	+1	GATA3,SOX9
GO:0061333	renal tubule morphogenesis	0.0013740063782418529	0.0013740063782418529	+1	GATA3,SOX9,WT1
GO:0046322	negative regulation of fatty acid oxidation	0.0013740063782418529	0.0013740063782418529	+1	AKT1,SOX9
GO:0006913	nucleocytoplasmic transport	0.0013762822319518407	0.0013762822319518407	+1	TP53,PIK3R1,CDH1,NPM1,AKT1,U2AF1,SETD2
GO:0048565	digestive tract development	0.0013817343991625432	0.0013817343991625432	+1	KIT,PDGFRA,FGFR2,SOX17
GO:0060644	mammary gland epithelial cell differentiation	0.001381960721779718	0.001381960721779718	+1	AKT1,ERBB4
GO:0061351	neural precursor cell proliferation	0.0013838676453960686	0.0013838676453960686	+1	NF1,CTNNB1,LRRK2,FGFR2
GO:0010332	response to gamma radiation	0.001401444172826326	0.001401444172826326	+1	TP53,ATM,ATR
GO:0006739	NADP metabolic process	0.001401444172826326	0.001401444172826326	+1	TP53,IDH1,IDH2
GO:0048539	bone marrow development	0.0014484919710597726	0.0014484919710597726	+1	TP53
GO:0051169	nuclear transport	0.0014515325964398191	0.0014515325964398191	+1	TP53,PIK3R1,CDH1,NPM1,AKT1,U2AF1,SETD2
GO:0090398	cellular senescence	0.0014648826600528147	0.0014648826600528147	+1	TP53,CDKN2A,TBX3
GO:1901031	regulation of response to reactive oxygen species	0.0014674848360914405	0.0014674848360914405	+1	NFE2L2,HGF,LRRK2
GO:0097305	response to alcohol	0.0014695190140989578	0.0014695190140989578	+1	CTNNB1,CDH1,BRCA1,TGFBR2,SMAD2
GO:0010827	regulation of glucose transmembrane transport	0.0014723031734602712	0.0014723031734602712	+1	PIK3R1,AKT1,BRAF,PTPN11
GO:0014706	striated muscle tissue development	0.001489819786623922	0.001489819786623922	+1	NOTCH1,WT1,ERBB4,PDGFRA,FGFR2,SMAD4
GO:0140014	mitotic nuclear division	0.001489819786623922	0.001489819786623922	+1	APC,RB1,STAG2,ATM,ATRX,CHEK2,SMC1A,SMC3
GO:1901992	positive regulation of mitotic cell cycle phase transition	0.001516192078345564	0.001516192078345564	+1	EGFR,RB1,AKT1,CCND1
GO:0045216	cell-cell junction organization	0.0015220031997596319	0.0015220031997596319	+1	APC,CTNNB1,CDH1,RUNX1
GO:0051402	neuron apoptotic process	0.0015233848487808382	0.0015233848487808382	+1	NF1,FBXW7,CTNNB1
GO:0001953	negative regulation of cell-matrix adhesion	0.0015233848487808382	0.0015233848487808382	+1	PTEN,CDKN2A
GO:0055123	digestive system development	0.0015317946028597564	0.0015317946028597564	+1	KIT,PDGFRA,FGFR2,SOX17
GO:0032434	regulation of proteasomal ubiquitin-dependent protein catabolic process	0.0015407420997021765	0.0015407420997021765	+1	KEAP1,NFE2L2,CEBPA,LRRK2,TAF1
GO:0048660	regulation of smooth muscle cell proliferation	0.0015539881355271245	0.0015539881355271245	+1	PTEN,CTNNB1,AKT1,CDKN1B,CDKN1A
GO:0007160	cell-matrix adhesion	0.0015602038902458237	0.0015602038902458237	+1	PTEN,NF1,CDKN2A
GO:0002062	chondrocyte differentiation	0.001561039131242199	0.001561039131242199	+1	RUNX1,SOX9,FGFR3,PTPN11
GO:0055023	positive regulation of cardiac muscle tissue growth	0.0015877499322387567	0.0015877499322387567	+1	NOTCH1,ERBB4,FGFR2
GO:0051236	establishment of RNA localization	0.0015877499322387567	0.0015877499322387567	+1	NPM1,ATM,U2AF1,SETD2,TGFBR2,ATR
GO:0048640	negative regulation of developmental growth	0.001588134501245688	0.001588134501245688	+1	PTEN,CDKN1B,FGFR3,CDKN1A
GO:0030217	T cell differentiation	0.001594918401094721	0.001594918401094721	+1	CDKN2A,GATA3,RUNX1,KIT,TGFBR2,CBFB
GO:0031050	dsRNA processing	0.0015957717732830927	0.0015957717732830927	+1	TP53,EGFR
GO:0070918	production of small RNA involved in gene silencing by RNA	0.0015957717732830927	0.0015957717732830927	+1	TP53,EGFR
GO:0031062	positive regulation of histone methylation	0.0016022015864878682	0.0016022015864878682	+1	CTNNB1,BRCA1,SMAD4
GO:0045580	regulation of T cell differentiation	0.0016109334830761836	0.0016109334830761836	+1	CDKN2A,GATA3,RUNX1,TGFBR2,CBFB
GO:0033048	negative regulation of mitotic sister chromatid segregation	0.0016109334830761836	0.0016109334830761836	+1	APC,ATM,ATRX
GO:0007413	axonal fasciculation	0.0016348910026880385	0.0016348910026880385	+1	ARHGAP35,EPHA3
GO:0106030	neuron projection fasciculation	0.0016348910026880385	0.0016348910026880385	+1	ARHGAP35,EPHA3
GO:0000086	G2/M transition of mitotic cell cycle	0.0016376845608451892	0.0016376845608451892	+1	CDKN2A,AJUBA,ATM,CHEK2,CCND1,CDKN1A,PPP2R1A
GO:0070243	regulation of thymocyte apoptotic process	0.0016389320336778468	0.0016389320336778468	+1	TP53
GO:1905178	regulation of cardiac muscle tissue regeneration	0.0016512691923018306	0.0016512691923018306	+1	CDKN1B,CDKN1A
GO:0048659	smooth muscle cell proliferation	0.0016525953340230702	0.0016525953340230702	+1	PTEN,CTNNB1,AKT1,CDKN1B,CDKN1A
GO:0007422	peripheral nervous system development	0.0016583897328459097	0.0016583897328459097	+1	NF1,RUNX1,PRX
GO:0009798	axis specification	0.0016760939259417838	0.0016760939259417838	+1	TBX3,WT1,FOXA2,SMAD2
GO:0008608	attachment of spindle microtubules to kinetochore	0.0016827945842492866	0.0016827945842492866	+1	APC,RB1
GO:0060602	branch elongation of an epithelium	0.0017083763913840792	0.0017083763913840792	+1	SOX9,FGFR2
GO:0007431	salivary gland development	0.0017083763913840792	0.0017083763913840792	+1	HGF,FGFR2
GO:1902498	regulation of protein autoubiquitination	0.001751167683946658	0.001751167683946658	+1	LRRK2,TAF1
GO:0021955	central nervous system neuron axonogenesis	0.0017533286564401032	0.0017533286564401032	+1	PTEN,ARHGAP35
GO:0010259	multicellular organism aging	0.001757682513356213	0.001757682513356213	+1	TP53,LRRK2
GO:0090394	negative regulation of excitatory postsynaptic potential	0.001757682513356213	0.001757682513356213	+1	PTEN,LRRK2
GO:0046834	lipid phosphorylation	0.0017605356187685125	0.0017605356187685125	+1	PIK3CA,PIK3R1,PIK3CG
GO:0044262	cellular carbohydrate metabolic process	0.0017695070549757406	0.0017695070549757406	+1	TP53,PTEN
GO:1902275	regulation of chromatin organization	0.0017695070549757406	0.0017695070549757406	+1	CTNNB1,ATRX,BRCA1,SMAD4,SIN3A,NSD1
GO:0050768	negative regulation of neurogenesis	0.0017695070549757406	0.0017695070549757406	+1	PTEN,NF1,NOTCH1
GO:1902808	positive regulation of cell cycle G1/S phase transition	0.0017695070549757406	0.0017695070549757406	+1	EGFR,AKT1,CCND1,EZH2
GO:1903708	positive regulation of hemopoiesis	0.0017776093602932493	0.0017776093602932493	+1	GATA3,RUNX1,TGFBR2,CBFB,ACVR1B,ACVR2A
GO:0050852	T cell receptor signaling pathway	0.0017849024529006526	0.0017849024529006526	+1	PIK3CA,PIK3R1,GATA3
GO:0051494	negative regulation of cytoskeleton organization	0.0017849024529006526	0.0017849024529006526	+1	APC,NAV3,NPM1,BRCA1,SMAD4
GO:0071542	dopaminergic neuron differentiation	0.001785375018946249	0.001785375018946249	+1	CTNNB1,FOXA1,FOXA2
GO:0045582	positive regulation of T cell differentiation	0.001785375018946249	0.001785375018946249	+1	GATA3,RUNX1,TGFBR2,CBFB
GO:0043242	negative regulation of protein-containing complex disassembly	0.0017885423884380178	0.0017885423884380178	+1	APC,NAV3
GO:1905939	regulation of gonad development	0.0018003062718308172	0.0018003062718308172	+1	SOX9,WT1
GO:0003203	endocardial cushion morphogenesis	0.0018003062718308172	0.0018003062718308172	+1	NOTCH1,SOX9,TGFBR2
GO:1901722	regulation of cell proliferation involved in kidney development	0.0018003062718308172	0.0018003062718308172	+1	GATA3,WT1
GO:0043376	regulation of CD8-positive, alpha-beta T cell differentiation	0.0018003062718308172	0.0018003062718308172	+1	RUNX1,CBFB
GO:2000434	regulation of protein neddylation	0.0018050811065643334	0.0018050811065643334	+1	CDKN2A,RPL5
GO:0003158	endothelium development	0.0018062368139130894	0.0018062368139130894	+1	NOTCH1,CTNNB1,SMAD4,SOX17,VEZF1
GO:0003190	atrioventricular valve formation	0.0018063517749098592	0.0018063517749098592	+1	NOTCH1,SMAD4
GO:0070242	thymocyte apoptotic process	0.001808590739975511	0.001808590739975511	+1	TP53
GO:0043471	regulation of cellular carbohydrate catabolic process	0.001808590739975511	0.001808590739975511	+1	TP53
GO:0006983	ER overload response	0.001808590739975511	0.001808590739975511	+1	TP53
GO:0045899	positive regulation of RNA polymerase II transcription preinitiation complex assembly	0.001808590739975511	0.001808590739975511	+1	TP53
GO:0031099	regeneration	0.001808590739975511	0.001808590739975511	+1	EPPK1,CDKN1B,ERBB4,CDKN1A
GO:0038028	insulin receptor signaling pathway via phosphatidylinositol 3-kinase	0.001808590739975511	0.001808590739975511	+1	PIK3CA
GO:0090400	stress-induced premature senescence	0.001808590739975511	0.001808590739975511	+1	TP53
GO:0033046	negative regulation of sister chromatid segregation	0.001810920084090713	0.001810920084090713	+1	APC,ATM,ATRX
GO:1905323	telomerase holoenzyme complex assembly	0.0018172332001517644	0.0018172332001517644	+1	ATM,ATR
GO:0008585	female gonad development	0.001841175258519459	0.001841175258519459	+1	WT1,KIT,PDGFRA
GO:0045931	positive regulation of mitotic cell cycle	0.0018431849646648863	0.0018431849646648863	+1	EGFR,RB1,AKT1,FOXA1,CCND1
GO:0051443	positive regulation of ubiquitin-protein transferase activity	0.0018562215848052447	0.0018562215848052447	+1	PTEN,FBXW7
GO:0070199	establishment of protein localization to chromosome	0.0018562215848052447	0.0018562215848052447	+1	ATM,BRCA2,ATR
GO:0038095	Fc-epsilon receptor signaling pathway	0.0018562215848052447	0.0018562215848052447	+1	PIK3CA,PIK3R1,MAP3K1,MAP2K4
GO:0046474	glycerophospholipid biosynthetic process	0.001865097275949581	0.001865097275949581	+1	PIK3CA,PTEN,PIK3R1
GO:0006975	DNA damage induced protein phosphorylation	0.001913047619681633	0.001913047619681633	+1	ATM,CHEK2
GO:0032355	response to estradiol	0.0019166162375340266	0.0019166162375340266	+1	EGFR,CTNNB1,FOXA1
GO:0009948	anterior/posterior axis specification	0.0019178319575661597	0.0019178319575661597	+1	TBX3,WT1,FOXA2
GO:1901879	regulation of protein depolymerization	0.0019252815317364709	0.0019252815317364709	+1	APC,NAV3
GO:0051985	negative regulation of chromosome segregation	0.0019300686209926855	0.0019300686209926855	+1	APC,ATM,ATRX
GO:0043032	positive regulation of macrophage activation	0.0019319138127347067	0.0019319138127347067	+1	CEBPA,TLR4,MIR142
GO:1903053	regulation of extracellular matrix organization	0.0019472645207552902	0.0019472645207552902	+1	RB1,NOTCH1
GO:0002327	immature B cell differentiation	0.00195352980545061	0.00195352980545061	+1	ATM,KIT
GO:0045670	regulation of osteoclast differentiation	0.001969392704300908	0.001969392704300908	+1	FBXW7,MTOR,TLR4
GO:0060218	hematopoietic stem cell differentiation	0.001973377307328291	0.001973377307328291	+1	TP53,GATA3,RUNX1
GO:0046545	development of primary female sexual characteristics	0.0019758272045013545	0.0019758272045013545	+1	WT1,KIT,PDGFRA
GO:1903984	positive regulation of TRAIL-activated apoptotic signaling pathway	0.001985594291078257	0.001985594291078257	+1	PTEN
GO:2000807	regulation of synaptic vesicle clustering	0.001985594291078257	0.001985594291078257	+1	PTEN
GO:0051974	negative regulation of telomerase activity	0.001985594291078257	0.001985594291078257	+1	TP53
GO:0034349	glial cell apoptotic process	0.001985594291078257	0.001985594291078257	+1	TP53
GO:0055010	ventricular cardiac muscle tissue morphogenesis	0.0019946812424295806	0.0019946812424295806	+1	NOTCH1,FGFR2,SMAD4
GO:0030071	regulation of mitotic metaphase/anaphase transition	0.0019987538786149124	0.0019987538786149124	+1	APC,RB1,ATM
GO:0030513	positive regulation of BMP signaling pathway	0.0020217105528642196	0.0020217105528642196	+1	NOTCH1,SMAD4,SMAD2
GO:0045685	regulation of glial cell differentiation	0.002032310284022656	0.002032310284022656	+1	NF1,NOTCH1
GO:0072497	mesenchymal stem cell differentiation	0.0020332643123544963	0.0020332643123544963	+1	SOX9,PDGFRA
GO:0072239	metanephric glomerulus vasculature development	0.0020332643123544963	0.0020332643123544963	+1	WT1,PDGFRA
GO:0016573	histone acetylation	0.0020355779746568125	0.0020355779746568125	+1	BRCA1,EP300,SMAD4,BRCA2,SIN3A
GO:1900182	positive regulation of protein localization to nucleus	0.00203733494767186	0.00203733494767186	+1	PIK3R1,CDH1,AKT1
GO:0051251	positive regulation of lymphocyte activation	0.0020567429142615496	0.0020567429142615496	+1	PIK3CA,PIK3R1,GATA3,RUNX1,AKT1,TGFBR2,CBFB,PTPN11
GO:0062043	positive regulation of cardiac epithelial to mesenchymal transition	0.00205753140353915	0.00205753140353915	+1	NOTCH1,TGFBR2
GO:0036302	atrioventricular canal development	0.0020711445799871837	0.0020711445799871837	+1	SMAD4,PTPN11
GO:1901532	regulation of hematopoietic progenitor cell differentiation	0.0020832493745597132	0.0020832493745597132	+1	GATA3,NOTCH1,RUNX1
GO:0030325	adrenal gland development	0.0020966735706638437	0.0020966735706638437	+1	NF1,WT1
GO:1902099	regulation of metaphase/anaphase transition of cell cycle	0.0020966735706638437	0.0020966735706638437	+1	APC,RB1,ATM
GO:0060039	pericardium development	0.0020966735706638437	0.0020966735706638437	+1	NOTCH1,WT1
GO:0018107	peptidyl-threonine phosphorylation	0.0020973339181380125	0.0020973339181380125	+1	AKT1,LRRK2,TGFBR2,TAF1,ACVR1B
GO:0051961	negative regulation of nervous system development	0.00210003141889675	0.00210003141889675	+1	PTEN,NF1,NOTCH1
GO:0071375	cellular response to peptide hormone stimulus	0.0021306756387153166	0.0021306756387153166	+1	PIK3CA,APC,PIK3R1
GO:0071560	cellular response to transforming growth factor beta stimulus	0.0021306756387153166	0.0021306756387153166	+1	STK11,SOX9,EP300,SMAD4,USP9X,TGFBR2,SMAD2
GO:0051147	regulation of muscle cell differentiation	0.002132816383091301	0.002132816383091301	+1	NOTCH1,CTNNB1,KIT,FGFR2,SMAD4
GO:0021537	telencephalon development	0.002134947623209594	0.002134947623209594	+1	PTEN,NF1,ERBB4,LRRK2
GO:1902116	negative regulation of organelle assembly	0.002137127651029403	0.002137127651029403	+1	BRCA1,LRRK2,SMAD4
GO:2000177	regulation of neural precursor cell proliferation	0.002137127651029403	0.002137127651029403	+1	NF1,CTNNB1,LRRK2
GO:0071459	protein localization to chromosome, centromeric region	0.002137127651029403	0.002137127651029403	+1	RB1,CTCF
GO:0010823	negative regulation of mitochondrion organization	0.002137127651029403	0.002137127651029403	+1	AKT1,HGF,LRRK2
GO:0007091	metaphase/anaphase transition of mitotic cell cycle	0.002190688053794987	0.002190688053794987	+1	APC,RB1,ATM
GO:0010675	regulation of cellular carbohydrate metabolic process	0.0022084842290501154	0.0022084842290501154	+1	TP53,AKT1,EP300,FOXA2,NCOR1
GO:0038202	TORC1 signaling	0.0022090219496735427	0.0022090219496735427	+1	STK11,ATM,MTOR
GO:0048708	astrocyte differentiation	0.0022101470123249587	0.0022101470123249587	+1	NF1,NOTCH1
GO:0043583	ear development	0.002227875082422279	0.002227875082422279	+1	GATA3,SOX9,FGFR2,PTPN11
GO:0051205	protein insertion into membrane	0.002227875082422279	0.002227875082422279	+1	TP53,EGFR
GO:0018393	internal peptidyl-lysine acetylation	0.002233743357779144	0.002233743357779144	+1	BRCA1,EP300,SMAD4,BRCA2,SIN3A
GO:0000578	embryonic axis specification	0.002233743357779144	0.002233743357779144	+1	TBX3,WT1,SMAD2
GO:0043616	keratinocyte proliferation	0.002235479766397676	0.002235479766397676	+1	EPPK1,TLR4,FGFR2
GO:0006740	NADPH regeneration	0.002236331402365753	0.002236331402365753	+1	TP53,IDH1
GO:0046326	positive regulation of glucose import	0.002236331402365753	0.002236331402365753	+1	PIK3R1,AKT1,PTPN11
GO:0030199	collagen fibril organization	0.002240438826941464	0.002240438826941464	+1	NF1,RB1
GO:2000615	regulation of histone H3-K9 acetylation	0.0022452411099008825	0.0022452411099008825	+1	BRCA1,SMAD4
GO:0043970	histone H3-K9 acetylation	0.0022452411099008825	0.0022452411099008825	+1	BRCA1,SMAD4
GO:1903214	regulation of protein targeting to mitochondrion	0.0022606194856589013	0.0022606194856589013	+1	FBXW7,BAP1,LRRK2
GO:0001836	release of cytochrome c from mitochondria	0.002271263630364001	0.002271263630364001	+1	TP53,AKT1,HGF
GO:0003229	ventricular cardiac muscle tissue development	0.0022835663307320345	0.0022835663307320345	+1	NOTCH1,FGFR2,SMAD4
GO:0044784	metaphase/anaphase transition of cell cycle	0.0022835663307320345	0.0022835663307320345	+1	APC,RB1,ATM
GO:1900087	positive regulation of G1/S transition of mitotic cell cycle	0.002300298018454214	0.002300298018454214	+1	EGFR,AKT1,CCND1
GO:0070234	positive regulation of T cell apoptotic process	0.002311368580016528	0.002311368580016528	+1	TP53
GO:0001649	osteoblast differentiation	0.002311368580016528	0.002311368580016528	+1	NF1,NOTCH1,SOX9,HGF,FGFR2,ACVR2A
GO:0051095	regulation of helicase activity	0.002311368580016528	0.002311368580016528	+1	TP53
GO:1990440	positive regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress	0.002311368580016528	0.002311368580016528	+1	TP53
GO:0043044	ATP-dependent chromatin remodeling	0.002311368580016528	0.002311368580016528	+1	ARID1A,PBRM1,NPM1
GO:0043455	regulation of secondary metabolic process	0.002311368580016528	0.002311368580016528	+1	TP53
GO:0070661	leukocyte proliferation	0.0023179669887216803	0.0023179669887216803	+1	CDKN2A,FLT3,PIK3CG,ATM,KIT,TGFBR2,MAPK8IP1
GO:2000144	positive regulation of DNA-templated transcription, initiation	0.0023280573990356714	0.0023280573990356714	+1	TP53,CTNNB1
GO:0008654	phospholipid biosynthetic process	0.0023373576693827163	0.0023373576693827163	+1	PIK3CA,PTEN
GO:0007596	blood coagulation	0.0023402008822546467	0.0023402008822546467	+1	PIK3CA,PIK3R1,GATA3,PIK3CG,TLR4,PDGFRA,FOXA2,PTPN11
GO:0006475	internal protein amino acid acetylation	0.002357295233202474	0.002357295233202474	+1	BRCA1,EP300,SMAD4,BRCA2,SIN3A
GO:0060043	regulation of cardiac muscle cell proliferation	0.002367216163816369	0.002367216163816369	+1	NOTCH1,ERBB4,FGFR2
GO:0021954	central nervous system neuron development	0.002367216163816369	0.002367216163816369	+1	PTEN,ARHGAP35,FGFR2
